ABCG5	ABHD17AP6	ABCA6	ABCC8	ABCG8	AC005220.1	AARD	AC004836.1	ABCA9	AC004930.1	AC004707.1	AADAC	ABCB5	AC005180.2	ABI3BP	AC005180.1	AC004947.1	ABCC13	AADACL2	AC002398.2	AC004147.4	ABCA8	ABHD17AP7	ABCG2	ABCB11	AC004835.1	AC003965.2	AC004467.1	AC004386.1	AC000111.2	AC004233.2	AC005070.2	AC005261.5	AC005264.1	AC005096.1	AC005229.1	AC004704.1	AC004223.2	AC004884.1	AACSP1	AC003080.1	ABCA12	AC004988.1	AC004593.1	ABCA9.AS1	AC005089.1	AC004080.1	AC000111.1	AC005256.1	AC000099.1
0.0438905457	0.0390978999	0.046151602	0.0541994493	0.0153164006	0	0.1184608012	0	0.044663757	0	0.2283536084	0.4894269484	0.0088188846	0.1452605249	0.9035183478	0.1390739608	0.0146775288	0.1446644176	0	0	0	0.0580887059	0	0.3452034875	0.0713189415	0	0.3080619434	0	3.9691818069	0	0.0831328055	0.6279724231	0.2354330642	0.0352032837	0	0	0	0	3.1989190831	0	0	0.0346798704	0.0921924506	0.6138076316	0.163818893	0.2185713922	1.4558673745	0	3.564908952	0
0.0252961394	0	0.0265992901	0.0069416966	0.0176550917	0	0.0390139464	0.0742126488	0.0102967107	0	0.1316106835	0.1128317011	0	0	0.3985904719	0	0	0.0702120043	0	0	0	0.0544036869	0	0.3396820704	0.0091343078	0	0.1775502617	0	1.1747247934	0	0	0	0.1356908994	0	0	0	0.0807046644	0.1729809535	3.392378825	0	0	0.0299814057	0.185971618	0.117921853	0	0.1259727426	0.1864629565	0	1.7464277926	0
0.0546236847	0.0243295147	0.0915412821	0.0037474201	0.1048405806	0	0.0526534274	0	0.0917168663	0	0.0355244942	0.4720625988	0.0219509676	0.1807830134	0.5552926955	0.0865417832	0	0.1208170754	0	0.0769697375	0	0.1355510809	0	0.4505777951	0.0591730073	0	0.2875473213	0	0	0.1316062869	0.4655806933	0	0.1648162368	0.0766710193	0.0408360344	0	0.043567776	0.0466912011	0	0.0075147969	0	0.0269753753	0.3011859294	0.1909775442	0.0424749388	0.1813477082	0.0671070367	0	1.10917089	0
0.0329820064	0	0.1139521877	0	0	0.0793103191	0.1162691909	0.0276460261	0.1495952819	0	0.2206268877	0.0105081418	0	0.5925694483	1.4114029134	0.2687363283	0	0.0016347305	0	0.0796708206	0	0.0530052244	0	0.2386180517	0.0136110119	0	0.4629926931	0	0	0	0	0.0674137712	0.3032890646	0.1058154926	0.0563587798	0	0.0601289212	0.0322198171	0.0549453935	0	0	0.0055844033	0.2573219049	0	0.0117241341	0.0469279264	0.0231540033	0	0	0
0.0384602048	0	0.0758278365	0.0351804765	0.0178951797	0	0.0593167338	0	0.0365285675	0	0.1000503231	0.2430279131	0	0	0.3149546744	0.0406223629	0.0257231143	0.0177917008	0	0	0.0891414093	0.0169672344	0	0.2016622127	0.0046292617	0.0082027269	0.7198589283	0	0.0626684021	0.2471018342	0.1942592831	0.0917127962	0.1547281492	0.0411303614	0.0383365386	0	0	0.0876666434	0.1495004828	0.0141096609	0	0.012662132	0.1615719503	0.1195254486	0	0.0212809701	1.8584865165	0.1135491762	1.0933446878	0
0.0299024265	0	0.0660300348	0.0065645929	0.016695989	0.0251667481	0.0276709021	0.1403621785	0.121716847	0	0.0933457565	0.0266755459	0.0096132247	0.3562751738	0.1904951811	0.1137005381	0.0399989308	0.045648472	0	0	0	0.0930025837	0	0.4038307892	0.0086380917	0.0076530462	1.0074296738	0	0.1461721767	0.3458145901	0.0906207955	0	0.112279623	0.0479676699	0	0	0	0	0.0697410824	0.0065820726	0	0.0047254472	0.2512411665	1.8678899184	0.1264902642	0.0397097819	0.0293889106	0.3178200757	0	0
0.1021669801	0.1040123607	0.0844094375	0.0400519713	0.0814926113	0	0.0450202755	0.0856379373	0.1366421274	0	0	0.0651012617	0	0.0966093457	0.717133866	0	0.0780934229	0.08102138	0	0	0	0.2656048097	0	0.2575850665	0.0527028269	0	1.8439625303	0	0.4280771533	0	0	0	0.2740167022	0.0234128729	0	0.2654985442	0	0	0.3404040895	0	0	0.0057661908	0.0613150223	0	0	0.121138894	0	0	1.8967494246	0
0.1213591677	0.0480476909	0.053171284	0.0444040625	0.2070467852	0	0.0207967617	0.1582390831	0.0658651353	0	0	0.0601460304	0.0108375909	0.0892558529	0.1919106533	0	0	0.0654975798	0	0	0	0.1606176657	0	1.2209346412	0.0194765247	0.0172555175	0	0	2.3729624386	0	5.0059626824	0	0.6509821254	0.1081539227	0.1612919271	0.4905798467	0	0	4.4029156776	0.0148407661	0	0.031963757	0.1416199586	0.4400156959	0.0335530363	0.917730193	0.0662639225	0	0	0
0.0903573714	0	0.0164444198	0.0152588429	0.2134463061	0	0.03215934	0	0.0282920553	0	0.2531367349	0.387531615	0	0.1380219361	0.2355265928	0.0440478865	0	0.2942030723	0	0	0	0.0735920572	0	0.341334777	0.0451766617	0	0.4878511199	0	0	0.6698473926	0.1579803016	0	0.1491340121	0	0.0831386153	0	0	0.0475296128	0.0810536343	0.015299473	0	0.0302057352	0	0.5184182327	0.1297129232	0.3115193898	0.2390921605	0	0.0564543872	0
0.0561862281	0	0.0339714061	0.0061673877	0.0156857612	0	0.051993226	0.0329673136	0.052601966	0	0.730813876	0.0877151906	0.0067736665	0.3719088408	0.3541298501	0.3560694523	0.0075157414	0.157899965	0.0041217268	0.1583430065	0	0.226803858	0	1.0217827174	0.0243462747	0	0.7098546856	0	0.1647932472	0.433187085	0.0851375839	0	0.286318861	0	0	0	0.0717024935	0.0768429296	0.1965637322	0.0247352389	0.0272506869	1.3540546814	0.0708117793	0.2095366101	0.0279615744	0.0466338172	0.3313280347	0	0.0912719513	0
0.1626426131	0.2107386001	0.2137765956	0.0081148974	0.0825557593	0	0.433272271	0	0.2347202331	0	0.0769269575	0.3297528454	0.0237669978	0.9786970572	1.688461928	0.1874029799	0.1186683379	0.0461690889	0.0108465341	0.3333501492	0	0.5185710317	0	0.6353455814	0.010678077	0.0378416062	1.2453458403	0	0.9396006176	0	25.3169593951	0	0.1586237191	0.0237183159	0	0.2689622231	0	0	1.2069574367	0	0	1.8400460922	0.1552873366	0.1378515655	0	0.2945262362	0.7992477157	0	2.4018678871	0
0.0075555948	0	0.1727999922	0.0456144789	0	0.0635900736	0.0233058147	0.0443325119	0.1260946836	0	0	0.1685060703	0.0030362766	0.1000242438	0.1715391181	0	0	0.0052428302	0.0055426568	0	0	0.0074998166	0	0.1797259051	0.0218262959	0.0096686662	4.5607280694	0	0.2585383543	0.145631153	0.0572440174	0	0.1621157175	0.0363606889	0	0.068720813	0.1446319684	0	0.0881091302	0.0332625	0	0.0089550167	0.095223532	3.2051628313	0.4230122286	0.3386362954	0.0371292107	0	0.1227371726	0
0.0764362707	0	0.0184190293	0.0209754298	0	0	0	0	0.0259276112	0	0.3314020127	0.3409387612	0	0	0.1187136468	0.0403666847	0	0.0088398597	0	0	0	0.0147528869	0	0.430111688	0.004600125	0	0.1788320295	0	0.1245479312	0.4910931379	1.6408111869	0	0.5125142878	0.0306536144	0	0	0	0.0435574336	0.2228392844	0	0	0.0327143342	0.0133795844	0.2078530167	0.1426469533	0.2537643256	0	0.3385034844	0	0
0.1269340134	0.150764537	0.07785932	0.0058054801	0.1328877664	0	0.0489422191	0	0.0775021113	0	0.0550343275	0.1415451229	0.0340063037	0.420101895	0.5519976135	0.5362799886	0.0282988451	0.0073399635	0	0	0	0.1924953241	0	0.3003162405	0.0305568194	0.0406084047	0.2969776918	0	0.3619537571	0	2.4042491343	0	0.0567405107	0.0169683243	0	0.0962091544	0	0	0.8634696212	0	0.0513031867	0.008358017	0.0222188279	0.8382734973	0	0.2282659858	0	0	0.4295801765	0.0205803055
0.5287612915	0.0559631275	0.0646832671	0.0258596216	0.5334661503	0	0.0807428207	0.0614358623	0.0554058844	0	0.0272379977	2.942291623	0.0084153261	0.3465332449	0.7255733157	0.0663549178	0.0140058744	0.0762877328	0	0.0590156617	0	0.2269187099	0	3.1615011347	0.0604936311	0	1.2493504232	0	0.3070985813	0.5045380405	1.0709359384	0	0.1404121728	0.016796178	0.0313105601	0	0.0334050915	0.0715998837	0.1831520536	0.0057618841	0.0253913538	0.0082732236	0.219934143	0.3904795662	0	0.530113909	0.5917158155	0	0.9354884366	0
0.1598561977	0.035600159	0.073539951	0.0274170596	0.1673541432	0.0840872533	0.0616360961	0.0293111719	0.1037036253	0	0.3638684779	0.1559747972	0	0.0661326796	0.2048257643	0.094974189	0	0.3795690144	0	0.0563129787	0.0347351084	0.4280948405	0	0.256823424	0.2417161638	0.0063925982	1.4726375192	0	0.0732586714	0.6740050822	0	0	0.0937872969	0.0400674493	0.0298766607	0	0	0.0683208933	0.1747644167	0.0109960254	0.0242285306	0.0967056995	0.083944813	0	0.0186454344	0.1741405366	0.1472915428	0.1769836474	0.2028742683	0
0.0424436847	0	0.1599249005	0	0.0592459689	0	0	0	0.1094182308	0	0	0.1577642956	0.068225346	0	0.9013000341	0	0	0.0147258447	0	0	0	0.2012894483	0	0.5753710721	0.0408698653	0	2.3832529364	1.7543389671	0.1383184468	3.8177324673	0.535948768	0	53.1234582682	0.5219896021	3.1307335265	0	0.0902747324	10.0616499583	0.4949545675	0	0	1.0340464388	1.367017377	0.8573837057	0.0528061896	5.4485494025	0	2.255578672	0	0.3303148683
0.4035175721	0.0532526383	0.0903612713	0.0164047667	0.5215361574	0	0.0230496494	0	0.0942919568	0	0.1166344497	0.133323152	0	0.1483872448	0.1645893621	0	0	0.0077778056	0	0.0421179957	0	0.0469767559	0	0.6077918692	0.032379589	0	0.3146929493	0	0.1461123637	0.2880609035	53.0480874226	0.1069149123	0.0801669133	0.0359610313	0.0446911209	0	0	0	0	0	0.0724846863	0.0590439193	0.1726576223	0.2786754605	0	0.161254977	0.4406532711	0	0.6676346049	0
0.0233297781	0.1246936413	0.0582626215	0.0064020931	0.0976961813	0	0.0539718746	0	0.0569778582	0	0	0.0780456604	0.0046876296	0	0.1660158737	0	0	0.0728484396	0	0.0657475563	0	0.0771918299	0	1.2531093657	0.0168485293	0.0597088231	0.9824917852	0	0.2851076687	0.224836203	0	0	0.500572599	0.0187121118	0.0697642881	0.1060963012	0.0744311958	0	2.7205885378	0.0128382802	0	0.0276508414	0.2940263389	0.8156651725	0.0870770311	0.4840850868	0.1719685093	0	0.0947453869	0
0.551033585	0.0566380674	0.0208925667	0.0232635556	0.5768794379	0	0.0163433229	0.0932652088	0.0582308	0	0.1378324997	4.4075825561	0.0021292047	0.1052137765	0.0861798395	0.0335775936	0.0141747914	0.1121351329	0.0116604501	0	0	0.0227902354	0	0.5854469543	0.0229587041	0.0067802021	0.5206427632	0	0.3885029066	0.5106229913	0.6021399429	0	0.1989478475	0.0169987473	0.0950645376	0	0	0.1086951147	0.3089349132	0.01166275	0	0.064890768	0.0222586646	1.7289515318	0.0593279021	0.6156641332	0.4686669146	0.0938573689	0.6885606101	0
0.0589965215	0.0233574989	0.0224018073	0.0179885135	0.0457508984	0	0.0101099622	0.0384625061	0.0426921613	0	0.0682104304	0.8479276226	0	0	0.0555320388	0	0.0613795764	0.0068229516	0	0	0	0.0021689255	0	0.8953322482	0.0378726133	0.0083884516	4.4169471164	0	0	0.2526966722	2.4832208627	0	0.2109753039	0.0525770351	0.1176136441	0	0.1254814522	0.1344773651	0.0764427237	0.028858259	0	2.8487416907	0.1376918626	0.0305579309	0.0081555949	0.1741024819	0	0	2.0764714542	0
0.0317961861	0.037765585	0.0752269318	0.0261762642	0.0073972365	0	0	0.3109406214	0.2459081338	0	0.1378575902	0.1418247151	0	0.0350776431	0.2406291804	0	0.0567094869	0.007354462	0	0	0	0.0929309505	0	0.1301230059	0.049752914	0	1.8597769241	0	0.1295245427	0.6128591315	5.0990462224	0	0.4832470104	0.0340036833	0.3486334234	0.0481995975	0	0.0724766007	0.4325876106	0.0058324365	0	0.0230299479	0.1781017314	0	0.0065931891	0.1055616353	0.0781253714	0	0.0860857441	0
0.468312976	0	0.0155381077	0.0948252374	0.1650129548	0	0	0.0800338858	0.0074029228	0	0.1419342199	0.95317735	0	0	0.0539245742	0.0288140168	0.030409615	0	0	0	0.0632292631	0.0060175497	0	1.6467258157	0.0361196091	0	7.3399630377	0	0.0444515844	0	5.3738434779	0	0.304863516	0.0291743473	0.1087705972	0	0	0	0.053021404	0	0	0.4167383247	0.0191008785	0.021195273	0	0.1509489323	0.1117161682	0.0805420375	4.3577111105	0
0.181843733	0.1106254277	0.0198207102	0.0170393843	0.3343135412	0	0.0205211348	0.1561418835	0.0072213557	0	0.3461327068	0.1978296446	0.0089116303	0.0587152753	0.1668234789	0.0281073124	0	0.0415475465	0.0065071948	0.0249984733	0.0308392381	0.0132074118	0	0.7657329374	0.16335636	0	0.4358224396	0	0.2168067327	0.5129220422	0.5376453721	0.0634576629	0.2973863078	0.0355735066	0.0530514224	0	0.0566003168	0	0.0517209792	0.3661019014	0	0.0981248483	0.083845811	0.1033771451	0.0386264035	0.2724063888	2.5064519433	0	1.1887920257	0
0.2026482767	0.0343847651	0.0355146439	0.3442534903	0.0538802172	0	0.0595318321	0.0566209696	0.0589195121	0	0.1004131321	0.0215213997	0	0.2554996066	0.4152857743	0	0	0.0200882455	0	0	0	0.0127715715	0	0.04442784	0.0557525835	0	3.5220379734	0	0.1886869631	0	0.658002551	0	0.0517630782	0.0154798166	0.1731400067	0	0.0615740904	0.0659884094	0.2250639168	0	0	0.2516193556	0.0810789265	0.0449845799	0	0.0320372108	0	0	1.6459641688	0
0.012713168	0.0452997941	0.0885636423	0.7430957367	0	0	0.1176442413	0.0372973068	0.075035374	0	0.0330720175	0.0708827713	0.0025544445	0.2945292661	0.374794106	0.1611345315	0.0510172438	0.0176433445	0	0.1074840568	0	0.1303995851	0	0.2828994565	0	0	0.3569281887	0	0.062145841	0.4900827462	0.0481598625	0	0.153437947	0.0611810932	0.038016869	0	0.1622400858	0.0434678171	0	0.0069960037	0	0.0376696461	0.1335205675	0.1777931767	0.0869937851	0.1477246297	2.530205935	0.1126023453	0.1032597926	0.0123674124
0.4138548536	0.0153609919	0.0237986282	0.0094640753	0.3189322347	0.018141262	0.0265951502	0.177063295	0.0263216034	0	0.2467211627	0.0576866028	0	0.2282829264	0.1358562059	0	0.0230663439	0.1151687576	0.0031624681	0	0	0.0399388523	0	0.138933328	0.0124534076	0.0055166411	2.2391109296	0	0.0632202717	0.1661852391	0.4246015937	0	0.1271850262	0.0207462815	0.1031310326	0	0.1650450317	0.0884386521	0.1508170117	0	0.0209085731	0.456444632	0.0452763286	0.5626973887	0	0.3363378635	1.5676734381	0	0.9804203409	0.0083874872
0.3168737603	0.1026445827	0.0984447938	0.1501960713	0.402104857	0.1212227878	0.0444282522	0.4225589289	0.3752216019	0	0	0.3212258525	0	0	0.3270078008	0.0912784875	0.0192666207	0.1749036119	0	0.1623650672	0.1001504153	0.0571880874	0	0.2320936295	0.0624117323	0.018431535	3.4372378386	0	0.7040797922	0.5552380538	14.8410269202	0.8243149568	0.6180876388	0.2079449115	0.4307111912	0.5240143979	0	0	0.6718554507	0.0158522107	0	0.1024265611	0.1815261621	0.4028606932	0.0358397807	0.8607304769	0.0707800161	0	2.2227706804	0
0.3642471292	0	1.5607723079	0.1399379647	0.279643387	0	0.1685322538	1.0686114517	0.6449553611	0	0	0.9342021696	0.4537644911	0	2.7030866393	0.9233385491	0.0974469127	0.3538517159	0.2404849909	0.3079543911	0.2532709011	0.5302852452	0	0.4751441513	0.3156667026	0.0699174056	0	16.4242341916	0.1780551013	2.8082887478	0.5519345502	3.1269215096	95.0551073644	0.9056700937	7.7335170239	0.1656478387	1.1620920419	9.3405284063	0.6371470161	0.2004436865	5.2115358493	0.5108589198	7.1537231223	16.4705431226	0.5211535849	1.0278888199	0.0894979736	3.8714266309	0.14792569	0.106302248
0.063383591	0	0.0305473882	0.0057978499	0.0294918022	0	0.0651705248	0.0619839534	0.0215000692	0	0.10992399	0	0.0042452011	0.0699249581	0.4403017537	0	0.0141308258	0.032986424	0	0	0	0.0699062998	0	0.3242394921	0.0076291645	0.094628409	0.7414684233	0	0.4647574743	0.407231362	0.1600726128	0	0.0849989036	0	0.0631797853	0	0	0	0.6159533924	0	0.0512357581	0.0417351598	0.0221896253	0.3939631723	0	0.3507168803	0.1038251689	0	0.4290155725	0
0.3000969822	0	0.030341992	0.0063347526	0.1933371235	0	0.0534041702	0.0677239004	0.0046982113	0	0.2402067292	0.5920563041	0	0	0.2503156296	0.0731464273	0.04631818	0.1922191509	0	0	0	0.0572849144	0	1.7536131729	0.0083356538	0.0886211617	0.9721574228	0	0.5077957629	0	0.0874479691	0	0.1238268287	0.037030576	0.0690304708	0.2099606496	0	0.0789282221	1.6151831789	0.0127032405	0.1119607636	0.0866399855	0.024244468	2.3136453284	0.1148814792	0.2490764779	3.3464732067	0	0.281246416	0
0.8009081987	0.048783091	0.073779642	0	0.6306472986	0	0.0316726039	0	0.1142417894	0	0	0.0457999523	0.044013868	0.0453109849	0.6541324582	0.1301436465	0.0091566967	0	0.0100432946	0	0.0951954149	0.113247236	0	0.2153580267	0.0148309688	0	0.2882804547	0.0771659803	0	0.5277673264	7.053379217	0	0.1101576359	0.0219618573	0.0409401503	0	0	0	0	0.0075339567	0.033200487	0	0.474498885	0.0319107437	0	0.0227262593	0	0	2.501997396	0
0.3865525873	0.036729901	0.0555503739	0.6986918055	0.3956906035	0	0.0158980169	0	0.0776235155	0	0.1340769813	0.1149460931	0.0041423805	0	0.1187615746	0	0	0.1233853362	0	0	0.1075121962	0.0392225555	0	0.4113021589	0.0446662978	0.0065954621	1.0852646225	0	0.6298622973	0.0993420121	0.2733422776	0.0737423397	0.2073504866	0.0413389572	0	0.1406333129	0	0	0.1803104232	0	0.0249974033	2.5737768193	0.1732174666	0	0.0064123774	0.1112222706	0.02532762	0	1.2558739081	0
0.0987251561	0.1005083691	0.0222452273	0	0.039373635	0	0.0217518112	0.1655058948	0.0401857512	0	0	0.3774486954	0	0	0.1529323918	0	0	0.024466223	0	0	0	0.0139994758	0	0.1082206449	0.0305564174	0	1.3858776627	0	1.7925093103	1.359206442	1.9233740038	0	0.151306038	0.0226241348	0.0843494673	0	0	0	2.9604283256	0	0.068403349	0	0.0296247141	0.5917146841	0.0526408381	1.8729270383	2.633664477	0.2498350889	0.34365962	0
0.5905242098	0	0.0676671414	0.0249307722	0.2324938727	0	0.0934111519	0	0.0986137208	0	0	0.2363839762	0	0.3006775336	0.2154974343	0	0	0.0893077522	0	0	0.2105679425	0.1302588313	0	1.8938301803	0.1093514359	0	3.6134253533	0	0.296067935	0	0.1147187874	0.2166420178	0.4061061617	0.0971572654	0.1811155133	0	0	0.1035421409	1.5891608828	0	0	6.0657924352	0.5406875882	0	0	0.276482004	0	0	4.1814747538	0
0.0731211321	0.1302732813	0.022425674	0.1270827583	0.0510338858	0	0.0375912951	0	0.0545668148	0	0.2536229476	0.1087172707	0.0097947719	0	0.2106112403	0	0	0.0338258548	0	0	0	0.1129042829	0	0.1496207983	0	0.0935709017	2.7372136988	0	0.4765845139	0	3.9702838719	0	0.1634286297	0	0	0.1108437699	0	0	1.5632793754	0	0	0.9966404089	0.1535915366	0.0568109046	0.0303244829	0	0.1197756985	0	0.6928945703	0
0.1473045396	0	0.2423326749	0	0.0596956483	0	0	0	0.1431299171	0	0	0.0741821423	0.0210048604	0.2830763395	0.1883909397	0	0	0.189591741	0	0	0	0.0613168412	0	0.3500305892	0.0274533795	0.024322731	0.2668157699	0	0.0232280483	3.3887676475	3.5281087293	0.0679867106	10.6033779646	0.1372047458	0.1420944112	0	0	0.8448348597	0	0	0.5531122218	0.204624403	1.5271097389	0.2215105859	0.0059118879	0.4417164241	0.0233507857	0.5050441359	0	0
0.0734348179	0.0186903067	0.165466866	0.0143941282	0.0512528185	0.0220731676	0.1051678451	0.1538854904	0.1729431113	0	0.1910332325	0.1637754931	0.0021078838	0.069440143	1.3348535994	0.0997240895	0.0280657032	0.1619687125	0	0	0	0.4269429266	0	1.0867210496	0.0530338813	0.0067123083	0	0	0.2051267299	0.1011019698	0.0397406928	0.0750487699	0.1688191508	0.0168285297	0.0313708685	0	0	0.1076066922	0.1223365528	0	0	0.0207228974	0.0661073298	0.2445198017	0.0652597999	0.0435356541	0.335092262	0	0.0426041052	0.0102053767
0.1793247484	0.0580884765	0	0.0089472366	0.0455117219	0	0	0	0.0066357774	0	0	0.5453630348	0	0	0.0828625926	0	0	0.0848410317	0	0	0	0.0107879337	0	0.2752013466	0	0.0208614962	0.6865400317	0	3.1876146896	0	0.2470239082	0.4664951498	0.1748936394	0	0.0974989863	0.7413737099	0.2080424339	0	9.3152793231	0	0.0790669745	0.012881132	0.0342430093	0.3799772523	0	0.6224098607	0	0	0.1324112871	0
0.0242505711	0.0432050404	0.0350623054	0.0399286475	0.0338507033	0	0	0.0711452085	0.0148066732	0	0.0630854016	0.2433780333	0.0097452873	0.0802598971	0.414985633	0.1536833464	0.0162193679	0.0294480913	0	0.0683425184	0	0.0762265571	0	0.3721622291	0	0	0.1702115554	0	4.9195836531	0	0.4593285353	0	0.0325205928	0.0194506521	0.1450355697	0.7719863941	0	0.0829155555	9.4736870386	0	0	0.0143710903	0	0.1130477749	0	0.1408935454	0.9533645901	0	0.1969697038	0
0.0962979485	0.0490186601	0.1579155309	0.0327176776	0.0768112288	0.0192969386	0.099012816	0.0269061415	0.117593293	0	0	0.0818153176	0.0036855339	0.4552978753	0.9571900289	0.3196651295	0.0306697118	0.0143188252	0	0.0516924052	0	0.2579332859	0	0.5805799227	0.0099350575	0.0176042247	0.1931150233	0	0.1344953513	0.4419298893	0.1737117488	0	0.1721837867	0.0073559697	0.0274252311	0	0.0877795561	0.0627150505	0.053474902	0	0.0222405394	0.0217397966	0.0096321252	0.5557905225	0	0.532840054	0.2253433782	0	0.1117368585	0
0.048281191	0.0573454759	0.0028204686	0.4063085181	0.0074882648	0	0.0082737254	0.0629533931	0.0152854338	0	0.0279108051	0.1794624606	0.0021557984	0	0.1345200124	0.0339969772	0.0143518343	0.0055837229	0	0	0.2611094941	0.0017749912	0	1.0537940921	0.0658621308	0	1.2802107002	0	0.0786710603	0.3102003982	0.1219321321	0	0.2445968533	0.0688442453	0	0	0	0.1100527148	0.062558701	0.0059042088	0	0.1865067815	0.0225366749	0.2500780153	0.0133486459	0.2493415071	0.1318112657	0	2.2221997961	0
0.0276905446	0.0246668645	0.2675128511	0.0227962878	0.0483155844	0	0.0106767025	0.0812372445	0.3353225269	0	0.1800853601	0.8645824724	0.0389468393	0.091644863	2.2097448099	0.0438708799	0.0092600527	0.0072054299	0	0.0390184947	0	0.1946933694	0	0.4090181313	0.3349636644	0	1.9435627548	0	0	0	0.209793943	0	0.1485347167	0.0111048756	0	0	0.1325156424	0.0473386149	0	0	0	0.0601687068	0.2908210785	0	0.0602894467	0	0	0	0.3935926758	0
0.2926379187	0.1303416017	0.0480802177	0.006692074	0.0851010833	0	0.1128330284	0	0.0446689897	0	0.0634389894	0	0.0048999543	0	0.1363493309	0	0	0.0042304493	0	0.3436278591	0	0.0443785156	0	0.0842058368	0.0352233565	0	3.2521459266	0	2.0265464277	0.4700401803	0.0923806057	0	0.3270286763	0.0391193423	0.3646212009	0.4436076029	0	0.1667605787	4.6922976617	0	0	0	0.1792841004	0	0.0303403862	0.1416832404	0	0	2.0797738544	0
0	0	0.0464962555	0.0138677341	0	0.0531648764	0.0584549139	0	0.0257127425	0	0.1314622399	0.2535849862	0	0.0836258911	0.4238274119	0.1601286228	0	0.0482163084	0	0	0	0.0668828616	0	0.2520506436	0	0	0.5320500088	0	1.2351577078	0	1.052902767	0.1807605799	0.0677689269	0.0810655468	0.1511181697	0.2298178522	0	0	1.3259553512	0	0	0.0149737949	0.0265374087	0.3533665472	0.0157183113	0.1258306581	0.062084215	0	0.4104607055	0
0.1671167895	0.020533573	0.0212083035	0.1265095913	0.0965270555	0	0.0088876659	0.0338123821	0.0328393373	0	0.0899456653	0.8353766581	0.0023157665	0.0381442175	0.2284692001	0	0.0462503781	0.0779747211	0	0	0	0.0133469138	0	0.172451518	0.0873962444	0	0.8898398213	0	0.1971870587	0	1.6590792447	0	0.2318354388	0.0369763695	0.034464711	0.2096533031	0.2206214433	0	0.3360039223	0	0.0558984361	2.6136080796	0.0726269348	0.1611808289	0	0.2104485075	0.0283184283	0	1.5445909563	0
0.1174282348	0	0.0308694109	0.0107414437	0.0956169867	0.0411795846	0.0150923519	0.0574175911	0.0716981672	0	0.4582164685	0.0872967692	0	0.1295471629	0.3249653646	0.2480596441	0	0.1290155387	0	0	0	0.1910310783	0	0.7734083201	0.0353356171	0.0250448936	1.7857954192	0	0.908872934	0	0.074140026	0	0.1574740567	0.0313952158	0.117050652	0	0.0624403993	0.066916825	1.0270369122	0.0107700452	0	0.3131502735	0.020554914	0.3193223928	0	0.4223434057	0.4327936261	0	0.1589639859	0
0.0454335049	0	0.0131378632	0.2418740912	0.0253677506	0	0.0280286299	0.0533162896	0.0406858304	0	0.3545719681	0.0405306087	0.003651564	0.0300734232	0.6558515563	0.1151704519	0.0243096207	0.0520184393	0	0	0.1263645893	0.0345752084	0	0.2475226342	0.0032811617	0	0.063778354	0	0.0444185646	0	0.309799133	0.0650048608	0.1096693398	0.0145763379	0	0	0.0289901609	0.0310684997	0.1059640365	0	0.022035546	0.136416318	0.0095433449	0	0.1300097216	0.0754184017	0.4018794566	0	0	0
0.1108949346	0.0493928588	0.100817139	0.0329674378	0.0902971888	0.0194442476	0.0285053315	0.0542230753	0.1899617246	0	0.1442409639	0.0412199397	0.0018568343	0.1223396076	0.17066587	0.0292823081	0.0309038383	0.0288562645	0.006779221	0.1041740295	0	0.1314799856	0	0.1382755528	0	0.0059128706	0.5189045997	0	0.1129350517	0	29.5813932014	0	0.0991418305	0.0296484948	0.0276345898	0	0	0.0631938047	0.1077662374	0	0.0224103193	0.0182547949	0.242641373	0.7538910029	0.1839594902	0.1303918575	0.0454127209	0	0.2251796707	0
0.0302186246	0.0538377795	0.0092678137	0.0082925113	0	0	0.0233029195	0	0.0676521567	0	0.2096285011	0.1460204524	0.0101196647	0.0666745455	0.0989854019	0	0.0808437855	0.2358980492	0.0036946455	0	0	0.0166641886	0	0.0656980825	0.1564023555	0	0	0.1703231571	0.0984785665	0.3883014981	22.1316037137	0	0.1891115083	0.0646331946	0.3012145865	0.0916163681	0.1285457789	0.2410824099	0.0587321231	0.254980821	0.0488540998	0.003979513	0.0634744685	0.774778271	0.3321016742	0.2758915932	3.2422149193	0.1784337836	0.081814617	0.0097989264
0.0234194254	0.0166897054	0.0160068322	0.2622091107	0.019614318	0.0591313998	0	0.2748273261	0.0095328003	0	0	0.167137194	0.0094112847	0.1550182605	0.8364434009	0.059366448	0.0313269552	0.0390017963	0	0.0264000795	0.0651366448	0.0232465345	0	0.4564469192	0.0270612347	0.0239753044	2.3012899496	0	0.0686887745	0.1805601293	0.0709737372	0	0.1884360398	0.0525952425	0.0840388383	0.0426015953	0.1793212948	0.1601475411	0.1638625625	0.0051550451	0.0454342959	0.0462618216	0.0098385389	0.0218346522	0	0.2177034669	0.0460344847	0	0.4184816097	0
0.3651328606	0	0.0262974637	0.1647102723	1.0333215849	0	0.0154284995	0.0293482183	0.0244316933	0	0.0780703654	0.2788784537	0.0020100217	0	0.1305084098	0.0316980757	0.2810083992	0.0138830595	0	0	0.0347790102	0.0033099298	0	0.1036268155	0	0	1.1234276486	0	0.1222521053	0.0964081369	13.9834995701	0	0.0804907156	0.0080236181	0	0	0	0.1026108663	0.1166568679	0	0.0970366124	0.8615709333	0	0.5129686084	0	0.0249086619	0.1966369398	0.0886036687	0.2031306816	0.0097315745
